cd_aluno,cd_curso,dt_saida,ds_motivo
294819,ADM_EAD,2023-07-14,Falta de tempo para conciliar estudos e demais atividades
372640,LIC_PED_EAD,2023-07-14,Não se adaptou a modalidade EAD
392870,LIC_PED_EAD,2023-07-14,Razões Particulares
295799,LIC_PED_EAD,2023-07-14,Razões financeiras
309913,PRO_IND_EAD,2023-07-14,Outros
309913,PRO_IND_EAD,2023-07-14,Outros
183367,ADM_EAD,2023-07-14,Razões financeiras
247250,GES_AMB_EAD,2023-07-17,Falta de Identificação com o Curso
294088,LOG_EAD,2023-07-17,Dificuldade em acompanhar o curso
343160,LOG_EAD,2023-07-17,Razões Particulares
388732,PRO_GER_EAD,2023-07-17,Falta de tempo para conciliar estudos e demais atividades
388732,PRO_GER_EAD,2023-07-17,Falta de tempo para conciliar estudos e demais atividades
389828,GESFIN_EAD,2023-07-17,Não se adaptou a modalidade EAD
357101,GES_PUB_EAD,2023-07-17,Razões financeiras
387957,PRO_GER_EAD,2023-07-17,Falta de tempo para conciliar estudos e demais atividades
349435,LOG_EAD,2023-07-17,Falta de tempo para conciliar estudos e demais atividades
390176,REC_HUM_EAD,2023-07-17,Outros
290430,CIC_EAD,2023-07-17,Razões financeiras
304717,PRO_IND_EAD,2023-07-17,Outros
304717,PRO_IND_EAD,2023-07-17,Outros
365864,LIC_PED_EAD,2023-07-17,Razões financeiras
393116,SAU_PUB_EAD,2023-07-17,Falta de tempo para conciliar estudos e demais atividades
376319,ADM_EAD,2023-07-18,Razões financeiras
376319,ADM_EAD,2023-07-18,Razões financeiras
262437,PED_EAD,2023-07-18,Razões financeiras
365341,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
369380,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
369843,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
371384,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
371520,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
378583,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
378583,ADE_SIS_EAD,2023-07-18,Outros
378583,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
379334,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
379970,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
380154,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
381199,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
386543,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
387523,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
388414,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
388538,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
388848,ADE_SIS_EAD,2023-07-18,Não realizou a rematrícula
173035,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
182336,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
271401,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
294479,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
296439,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
299500,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
301246,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
301483,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
302307,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
303109,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
303427,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
305772,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
306965,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
313279,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
320437,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
321530,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
326451,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
335499,BED_FIS_EAD,2023-07-18,Não realizou a rematrícula
256793,ADM_EAD,2023-07-18,Outros
346490,ADM_EAD,2023-07-19,Gestação/RN
1790002298,PED_EAD,2023-07-19,Razões financeiras
346835,REC_HUM_EAD,2023-07-19,Outros
337330,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
337828,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
345405,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
346479,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
347602,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
350719,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
353896,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
355478,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
355490,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
356113,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
356202,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
357179,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
358060,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
358760,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
359686,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
359856,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
360191,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
362504,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
362822,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
363632,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
364124,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
364400,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
365708,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
366491,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
366720,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
368308,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
368707,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
368901,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
369053,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
369487,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
369738,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
370701,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
370790,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
371690,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
377242,ADM_EAD,2023-07-19,Razões financeiras
372364,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
373751,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
374022,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
374081,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
375061,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
377137,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
377501,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
377684,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
377820,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
377889,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
377927,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
377943,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
378791,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
379105,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
380839,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
380994,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
381916,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
381975,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
383455,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
384842,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
386047,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
386128,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
388495,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
389720,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
390680,BED_FIS_EAD,2023-07-19,Não realizou a rematrícula
244935,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
256046,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
257700,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
260523,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
261465,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
263107,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
267021,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
267862,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
271240,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
282454,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
289459,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
289896,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
320674,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
322855,ED.FIS_EAD,2023-07-19,Não realizou a rematrícula
192978,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
300916,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
303694,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
307023,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
316669,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
324343,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
328837,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
349338,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
351944,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
356210,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
357128,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
358790,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
359767,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
360064,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
361125,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
361694,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
364230,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
365082,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
367085,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
371414,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
373875,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
374731,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
375932,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
378729,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
380200,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
390109,EST_COS_EAD,2023-07-19,Não realizou a rematrícula
228905,HIST_EAD,2023-07-19,Não realizou a rematrícula
234247,HIST_EAD,2023-07-19,Não realizou a rematrícula
247268,HIST_EAD,2023-07-19,Não realizou a rematrícula
264286,HIST_EAD,2023-07-19,Não realizou a rematrícula
283370,HIST_EAD,2023-07-19,Não realizou a rematrícula
285224,HIST_EAD,2023-07-19,Não realizou a rematrícula
289114,HIST_EAD,2023-07-19,Não realizou a rematrícula
313995,HIST_EAD,2023-07-19,Não realizou a rematrícula
314720,HIST_EAD,2023-07-19,Não realizou a rematrícula
332842,HIST_EAD,2023-07-19,Não realizou a rematrícula
1790001884,HIST_EAD,2023-07-19,Não realizou a rematrícula
1790002689,HIST_EAD,2023-07-19,Não realizou a rematrícula
196787,LET_EAD,2023-07-19,Não realizou a rematrícula
205790,LET_EAD,2023-07-19,Não realizou a rematrícula
305888,LET_EAD,2023-07-19,Não realizou a rematrícula
179513,LIC_HIS_EAD,2023-07-19,Não realizou a rematrícula
361597,LIC_HIS_EAD,2023-07-19,Não realizou a rematrícula
362873,LIC_HIS_EAD,2023-07-19,Não realizou a rematrícula
363934,LIC_HIS_EAD,2023-07-19,Não realizou a rematrícula
363950,LIC_HIS_EAD,2023-07-19,Não realizou a rematrícula
369207,DES_INT_EAD,2023-07-20,Não realizou a rematrícula
373115,DES_INT_EAD,2023-07-20,Não realizou a rematrícula
376238,DES_INT_EAD,2023-07-20,Não realizou a rematrícula
381088,DES_INT_EAD,2023-07-20,Não realizou a rematrícula
381533,DES_INT_EAD,2023-07-20,Não realizou a rematrícula
383676,DES_INT_EAD,2023-07-20,Não realizou a rematrícula
388643,DES_INT_EAD,2023-07-20,Não realizou a rematrícula
388929,DES_INT_EAD,2023-07-20,Não realizou a rematrícula
353084,EMP_EAD,2023-07-20,Não realizou a rematrícula
355400,EMP_EAD,2023-07-20,Não realizou a rematrícula
366925,EMP_EAD,2023-07-20,Não realizou a rematrícula
368561,EMP_EAD,2023-07-20,Não realizou a rematrícula
387124,EMP_EAD,2023-07-20,Não realizou a rematrícula
389569,EMP_EAD,2023-07-20,Não realizou a rematrícula
390273,EMP_EAD,2023-07-20,Não realizou a rematrícula
367484,ENG_COA_EAD,2023-07-20,Não realizou a rematrícula
373498,ENG_COA_EAD,2023-07-20,Não realizou a rematrícula
374480,ENG_COA_EAD,2023-07-20,Não realizou a rematrícula
310075,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
378834,ENG_COA_EAD,2023-07-20,Não realizou a rematrícula
351731,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
353025,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
359414,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
360641,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
361583,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
362636,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
362725,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
362970,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
363357,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
364841,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
365538,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
366599,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
369479,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
374782,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
392640,ENG_COA_EAD,2023-07-20,Não realizou a rematrícula
264103,ENG_SOF_EAD,2023-07-20,Não realizou a rematrícula
368987,ENG_SOF_EAD,2023-07-20,Não realizou a rematrícula
381126,ENG_SOF_EAD,2023-07-20,Não realizou a rematrícula
381126,ENG_SOF_EAD,2023-07-20,Não realizou a rematrícula
381878,ENG_SOF_EAD,2023-07-20,Não realizou a rematrícula
363110,GES_AGR_EAD,2023-07-20,Não realizou a rematrícula
363209,GES_AGR_EAD,2023-07-20,Não realizou a rematrícula
374030,GES_AGR_EAD,2023-07-20,Não realizou a rematrícula
379291,GES_AGR_EAD,2023-07-20,Não realizou a rematrícula
383170,GES_AGR_EAD,2023-07-20,Não realizou a rematrícula
359252,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
364540,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
367441,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
370540,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
372763,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
372976,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
377102,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
378621,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
378990,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
380095,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
380162,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
383757,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
386420,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
389259,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
389607,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
389844,GES_HOS_EAD,2023-07-20,Não realizou a rematrícula
375177,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
375916,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
377838,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
379636,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
379776,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
381258,GES_MAR_EAD,2023-07-20,Falta de Identificação com Metodologia
383250,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
385194,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
385270,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
388290,GES_MAR_EAD,2023-07-20,Não realizou a rematrícula
154286,CIC_EAD,2023-07-20,Não realizou a rematrícula
227003,CIC_EAD,2023-07-20,Não realizou a rematrícula
167370,ADM_EAD,2023-07-20,Não realizou a rematrícula
240557,CIC_EAD,2023-07-20,Não realizou a rematrícula
188954,ADM_EAD,2023-07-20,Não realizou a rematrícula
252466,CIC_EAD,2023-07-20,Não realizou a rematrícula
240000,ADM_EAD,2023-07-20,Não realizou a rematrícula
261252,ADM_EAD,2023-07-20,Não realizou a rematrícula
276144,ADM_EAD,2023-07-20,Não realizou a rematrícula
257662,CIC_EAD,2023-07-20,Não realizou a rematrícula
294673,ADM_EAD,2023-07-20,Não realizou a rematrícula
361931,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
258367,CIC_EAD,2023-07-20,Não realizou a rematrícula
364051,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
259550,CIC_EAD,2023-07-20,Não realizou a rematrícula
366089,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
263069,CIC_EAD,2023-07-20,Não realizou a rematrícula
278430,CIC_EAD,2023-07-20,Não realizou a rematrícula
368278,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
369890,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
297176,ADM_EAD,2023-07-20,Não realizou a rematrícula
300665,ADM_EAD,2023-07-20,Não realizou a rematrícula
371937,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
302323,ADM_EAD,2023-07-20,Não realizou a rematrícula
374634,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
303664,ADM_EAD,2023-07-20,Não realizou a rematrícula
287219,CIC_EAD,2023-07-20,Não realizou a rematrícula
381711,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
388210,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
388619,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
391318,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
391750,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
392395,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
1790001685,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
308445,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
320330,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
317070,CIC_EAD,2023-07-20,Não realizou a rematrícula
323371,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
324688,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
344719,CIC_EAD,2023-07-20,Não realizou a rematrícula
327431,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
340160,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
344930,CIC_EAD,2023-07-20,Não realizou a rematrícula
352614,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
358361,GES_PUB_EAD,2023-07-20,Não realizou a rematrícula
353904,SAU_PUB_EAD,2023-07-20,Não realizou a rematrícula
350913,CIC_EAD,2023-07-20,Não realizou a rematrícula
362895,SAU_PUB_EAD,2023-07-20,Não realizou a rematrícula
387612,SAU_PUB_EAD,2023-07-20,Não realizou a rematrícula
388096,SAU_PUB_EAD,2023-07-20,Não realizou a rematrícula
352304,CIC_EAD,2023-07-20,Não realizou a rematrícula
391601,SAU_PUB_EAD,2023-07-20,Não realizou a rematrícula
352622,CIC_EAD,2023-07-20,Não realizou a rematrícula
314917,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
316782,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
326338,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
327830,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
354030,CIC_EAD,2023-07-20,Não realizou a rematrícula
335310,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
343658,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
354501,CIC_EAD,2023-07-20,Não realizou a rematrícula
385180,GES_AMB_EAD,2023-07-20,Gestação/RN
354501,CIC_EAD,2023-07-20,Não realizou a rematrícula
356067,CIC_EAD,2023-07-20,Não realizou a rematrícula
355630,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
355923,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
357659,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
358612,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
359376,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
360870,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
147875,EDU.ESP_EAD,2023-07-20,Não realizou a rematrícula
361826,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
162076,EDU.ESP_EAD,2023-07-20,Não realizou a rematrícula
362458,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
363284,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
370230,TEC_INF_EAD,2023-07-20,Não realizou a rematrícula
364116,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
372151,TEC_INF_EAD,2023-07-20,Não realizou a rematrícula
366887,SER_SOC_EAD,2023-07-20,Não realizou a rematrícula
376670,TEC_INF_EAD,2023-07-20,Não realizou a rematrícula
